country,date,doing_business,gdppc
France,2015-01-01,76.14755,43345.7864281559
France,2014-01-01,,43021.3946358903
France,2013-01-01,,42816.2714819044
France,2012-01-01,,42790.6328838388
France,2011-01-01,,42864.0189689606
France,2010-01-01,,42147.6716766942
France,2009-01-01,,41546.4905796298
France,2008-01-01,,42996.2097818165
France,2007-01-01,,43127.2128556843
France,2006-01-01,,42367.5698646841
France,2005-01-01,,41643.9888864457
France,2004-01-01,,41272.6323754944
France,2003-01-01,,40433.4900386568
France,2002-01-01,,40388.6256508389
France,2001-01-01,,40226.6270677305
France,2000-01-01,,39732.2824515749
France,1999-01-01,,38494.9468158477
France,1998-01-01,,37413.4393609485
France,1997-01-01,,36250.6889604497
France,1996-01-01,,35548.6285199543
France,1995-01-01,,35177.6589424847
France,1994-01-01,,34576.5438089748
France,1993-01-01,,33905.8822631981
France,1992-01-01,,34268.5421707858
France,1991-01-01,,33897.2314368104
France,1990-01-01,,33732.0142120651
France,1989-01-01,,
France,1988-01-01,,
France,1987-01-01,,
France,1986-01-01,,
France,1985-01-01,,
France,1984-01-01,,
France,1983-01-01,,
France,1982-01-01,,
France,1981-01-01,,
France,1980-01-01,,
France,1979-01-01,,
France,1978-01-01,,
France,1977-01-01,,
France,1976-01-01,,
France,1975-01-01,,
France,1974-01-01,,
France,1973-01-01,,
France,1972-01-01,,
France,1971-01-01,,
France,1970-01-01,,
France,1969-01-01,,
France,1968-01-01,,
France,1967-01-01,,
France,1966-01-01,,
France,1965-01-01,,
France,1964-01-01,,
France,1963-01-01,,
France,1962-01-01,,
France,1961-01-01,,
France,1960-01-01,,
Faroe Islands,2020-01-01,,
Faroe Islands,2019-01-01,,
Faroe Islands,2018-01-01,,
Faroe Islands,2017-01-01,,
Faroe Islands,2016-01-01,,
Faroe Islands,2015-01-01,,
Faroe Islands,2014-01-01,,
Faroe Islands,2013-01-01,,
Faroe Islands,2012-01-01,,
Faroe Islands,2011-01-01,,
Faroe Islands,2010-01-01,,
Faroe Islands,2009-01-01,,
Faroe Islands,2008-01-01,,
Faroe Islands,2007-01-01,,
Faroe Islands,2006-01-01,,
Faroe Islands,2005-01-01,,
Faroe Islands,2004-01-01,,
Faroe Islands,2003-01-01,,
Faroe Islands,2002-01-01,,
Faroe Islands,2001-01-01,,
Faroe Islands,2000-01-01,,
Faroe Islands,1999-01-01,,
Faroe Islands,1998-01-01,,
Faroe Islands,1997-01-01,,
Faroe Islands,1996-01-01,,
Faroe Islands,1995-01-01,,
Faroe Islands,1994-01-01,,
Faroe Islands,1993-01-01,,
Faroe Islands,1992-01-01,,
Faroe Islands,1991-01-01,,
Faroe Islands,1990-01-01,,
Faroe Islands,1989-01-01,,
Faroe Islands,1988-01-01,,
Faroe Islands,1987-01-01,,
Faroe Islands,1986-01-01,,
Faroe Islands,1985-01-01,,
Faroe Islands,1984-01-01,,
Faroe Islands,1983-01-01,,
Faroe Islands,1982-01-01,,
Faroe Islands,1981-01-01,,
Faroe Islands,1980-01-01,,
Faroe Islands,1979-01-01,,
Faroe Islands,1978-01-01,,
Faroe Islands,1977-01-01,,
Faroe Islands,1976-01-01,,
Faroe Islands,1975-01-01,,
Faroe Islands,1974-01-01,,
Faroe Islands,1973-01-01,,
Faroe Islands,1972-01-01,,
Faroe Islands,1971-01-01,,
Faroe Islands,1970-01-01,,
Faroe Islands,1969-01-01,,
Faroe Islands,1968-01-01,,
Faroe Islands,1967-01-01,,
Faroe Islands,1966-01-01,,
Faroe Islands,1965-01-01,,
Faroe Islands,1964-01-01,,
Faroe Islands,1963-01-01,,
Faroe Islands,1962-01-01,,
Faroe Islands,1961-01-01,,
Faroe Islands,1960-01-01,,
United Kingdom,2020-01-01,,41627.129269425
United Kingdom,2019-01-01,83.54968,46406.4617483484
United Kingdom,2018-01-01,83.55123,46037.9005384222
United Kingdom,2017-01-01,83.21535,45744.7104907571
United Kingdom,2016-01-01,83.34108,45268.7304537314
United Kingdom,2015-01-01,83.33719,44840.7826443684
United Kingdom,2014-01-01,,44154.1056092436
United Kingdom,2013-01-01,,43242.5676679488
United Kingdom,2012-01-01,,42601.828409576
United Kingdom,2011-01-01,,42294.1204630137
United Kingdom,2010-01-01,,42089.0136357977
United Kingdom,2009-01-01,,41558.3008322127
United Kingdom,2008-01-01,,43670.4145844224
United Kingdom,2007-01-01,,44138.5205042745
United Kingdom,2006-01-01,,43457.7017735188
United Kingdom,2005-01-01,,42629.9482187521
United Kingdom,2004-01-01,,41691.3885018648
United Kingdom,2003-01-01,,40992.0720379492
United Kingdom,2002-01-01,,39859.3138065232
United Kingdom,2001-01-01,,39174.8900239894
United Kingdom,2000-01-01,,38280.8002708435
United Kingdom,1999-01-01,,37116.4394859688
United Kingdom,1998-01-01,,36052.3952866888
United Kingdom,1997-01-01,,34864.8968331317
United Kingdom,1996-01-01,,33298.1281607991
United Kingdom,1995-01-01,,32571.4677887113
United Kingdom,1994-01-01,,31851.3770601255
United Kingdom,1993-01-01,,30749.9247568394
United Kingdom,1992-01-01,,30074.9200794193
United Kingdom,1991-01-01,,30035.8935201602
United Kingdom,1990-01-01,,30464.9885569295
United Kingdom,1989-01-01,,
United Kingdom,1988-01-01,,
United Kingdom,1987-01-01,,
United Kingdom,1986-01-01,,
United Kingdom,1985-01-01,,
United Kingdom,1984-01-01,,
United Kingdom,1983-01-01,,
United Kingdom,1982-01-01,,
United Kingdom,1981-01-01,,
United Kingdom,1980-01-01,,
United Kingdom,1979-01-01,,
United Kingdom,1978-01-01,,
United Kingdom,1977-01-01,,
United Kingdom,1976-01-01,,
United Kingdom,1975-01-01,,
United Kingdom,1974-01-01,,
United Kingdom,1973-01-01,,
United Kingdom,1972-01-01,,
United Kingdom,1971-01-01,,
United Kingdom,1970-01-01,,
United Kingdom,1969-01-01,,
United Kingdom,1968-01-01,,
United Kingdom,1967-01-01,,
United Kingdom,1966-01-01,,
United Kingdom,1965-01-01,,
United Kingdom,1964-01-01,,
United Kingdom,1963-01-01,,
United Kingdom,1962-01-01,,
United Kingdom,1961-01-01,,
United Kingdom,1960-01-01,,
Gibraltar,2020-01-01,,
Gibraltar,2019-01-01,,
Gibraltar,2018-01-01,,
Gibraltar,2017-01-01,,
Gibraltar,2016-01-01,,
Gibraltar,2015-01-01,,
Gibraltar,2014-01-01,,
Gibraltar,2013-01-01,,
Gibraltar,2012-01-01,,
Gibraltar,2011-01-01,,
Gibraltar,2010-01-01,,
Gibraltar,2009-01-01,,
Gibraltar,2008-01-01,,
Gibraltar,2007-01-01,,
Gibraltar,2006-01-01,,
Gibraltar,2005-01-01,,
Gibraltar,2004-01-01,,
Gibraltar,2003-01-01,,
Gibraltar,2002-01-01,,
Gibraltar,2001-01-01,,
Gibraltar,2000-01-01,,
Gibraltar,1999-01-01,,
Gibraltar,1998-01-01,,
Gibraltar,1997-01-01,,
Gibraltar,1996-01-01,,
Gibraltar,1995-01-01,,
Gibraltar,1994-01-01,,
Gibraltar,1993-01-01,,
Gibraltar,1992-01-01,,
Gibraltar,1991-01-01,,
Gibraltar,1990-01-01,,
Gibraltar,1989-01-01,,
Gibraltar,1988-01-01,,
Gibraltar,1987-01-01,,
Gibraltar,1986-01-01,,
Gibraltar,1985-01-01,,
Gibraltar,1984-01-01,,
Gibraltar,1983-01-01,,
Gibraltar,1982-01-01,,
Gibraltar,1981-01-01,,
Gibraltar,1980-01-01,,
Gibraltar,1979-01-01,,
Gibraltar,1978-01-01,,
Gibraltar,1977-01-01,,
Gibraltar,1976-01-01,,
Gibraltar,1975-01-01,,
Gibraltar,1974-01-01,,
Gibraltar,1973-01-01,,
Gibraltar,1972-01-01,,
Gibraltar,1971-01-01,,
Gibraltar,1970-01-01,,
Gibraltar,1969-01-01,,
Gibraltar,1968-01-01,,
Gibraltar,1967-01-01,,
Gibraltar,1966-01-01,,
Gibraltar,1965-01-01,,
Gibraltar,1964-01-01,,
Gibraltar,1963-01-01,,
Gibraltar,1962-01-01,,
Gibraltar,1961-01-01,,
Gibraltar,1960-01-01,,
Greece,2020-01-01,,27287.0834009302
Greece,2019-01-01,68.42391,29723.2219580446
Greece,2018-01-01,67.40997,29150.6944922443
Greece,2017-01-01,67.11485,28645.0436174422
Greece,2016-01-01,67.08976,28226.9072784414
Greece,2015-01-01,66.92296,28248.1259561464
Greece,2014-01-01,,28178.6902062824
Greece,2013-01-01,,27797.5447288899
Greece,2012-01-01,,28374.676952114
Greece,2011-01-01,,30372.7605650238
Greece,2010-01-01,,33753.6177475922
Greece,2009-01-01,,35756.2455188034
Greece,2008-01-01,,37461.5387708945
Greece,2007-01-01,,37687.4333370451
Greece,2006-01-01,,36585.8395603871
Greece,2005-01-01,,34732.6440722251
Greece,2004-01-01,,34627.1806747136
Greece,2003-01-01,,33040.7682982488
Greece,2002-01-01,,31305.6936704984
Greece,2001-01-01,,30234.5959617275
Greece,2000-01-01,,29186.324547399
Greece,1999-01-01,,28200.5561608836
Greece,1998-01-01,,27465.015740047
Greece,1997-01-01,,26582.2975174295
Greece,1996-01-01,,25567.256463237
Greece,1995-01-01,,24965.6240705897
Greece,1994-01-01,,24566.7037885767
Greece,1993-01-01,,24205.9004860895
Greece,1992-01-01,,24744.6283338647
Greece,1991-01-01,,24761.0447631909
Greece,1990-01-01,,24306.5523995951
Greece,1989-01-01,,
Greece,1988-01-01,,
Greece,1987-01-01,,
Greece,1986-01-01,,
Greece,1985-01-01,,
Greece,1984-01-01,,
Greece,1983-01-01,,
Greece,1982-01-01,,
Greece,1981-01-01,,
Greece,1980-01-01,,
Greece,1979-01-01,,
Greece,1978-01-01,,
Greece,1977-01-01,,
Greece,1976-01-01,,
Greece,1975-01-01,,
Greece,1974-01-01,,
Greece,1973-01-01,,
Greece,1972-01-01,,
Greece,1971-01-01,,
Greece,1970-01-01,,
Greece,1969-01-01,,
Greece,1968-01-01,,
Greece,1967-01-01,,
Greece,1966-01-01,,
Greece,1965-01-01,,
Greece,1964-01-01,,
Greece,1963-01-01,,
Greece,1962-01-01,,
Greece,1961-01-01,,
Greece,1960-01-01,,
Greenland,2020-01-01,,
Greenland,2019-01-01,,
Greenland,2018-01-01,,
Greenland,2017-01-01,,
Greenland,2016-01-01,,
Greenland,2015-01-01,,
Greenland,2014-01-01,,
Greenland,2013-01-01,,
Greenland,2012-01-01,,
Greenland,2011-01-01,,
Greenland,2010-01-01,,
Greenland,2009-01-01,,
Greenland,2008-01-01,,
Greenland,2007-01-01,,
Greenland,2006-01-01,,
Greenland,2005-01-01,,
Greenland,2004-01-01,,
Greenland,2003-01-01,,
Greenland,2002-01-01,,
Greenland,2001-01-01,,
Greenland,2000-01-01,,
Greenland,1999-01-01,,
Greenland,1998-01-01,,
Greenland,1997-01-01,,
Greenland,1996-01-01,,
Greenland,1995-01-01,,
Greenland,1994-01-01,,
Greenland,1993-01-01,,
Greenland,1992-01-01,,
Greenland,1991-01-01,,
Greenland,1990-01-01,,
Greenland,1989-01-01,,
Greenland,1988-01-01,,
Greenland,1987-01-01,,
Greenland,1986-01-01,,
Greenland,1985-01-01,,
Greenland,1984-01-01,,
Greenland,1983-01-01,,
Greenland,1982-01-01,,
Greenland,1981-01-01,,
Greenland,1980-01-01,,
Greenland,1979-01-01,,
Greenland,1978-01-01,,
Greenland,1977-01-01,,
Greenland,1976-01-01,,
Greenland,1975-01-01,,
Greenland,1974-01-01,,
Greenland,1973-01-01,,
Greenland,1972-01-01,,
Greenland,1971-01-01,,
Greenland,1970-01-01,,
Greenland,1969-01-01,,
Greenland,1968-01-01,,
Greenland,1967-01-01,,
Greenland,1966-01-01,,
Greenland,1965-01-01,,
Greenland,1964-01-01,,
Greenland,1963-01-01,,
Greenland,1962-01-01,,
Greenland,1961-01-01,,
Greenland,1960-01-01,,
Guam,2020-01-01,,
Guam,2019-01-01,,
Guam,2018-01-01,,
Guam,2017-01-01,,
Guam,2016-01-01,,
Guam,2015-01-01,,
Guam,2014-01-01,,
Guam,2013-01-01,,
Guam,2012-01-01,,
Guam,2011-01-01,,
Guam,2010-01-01,,
Guam,2009-01-01,,
Guam,2008-01-01,,
Guam,2007-01-01,,
Guam,2006-01-01,,
Guam,2005-01-01,,
Guam,2004-01-01,,
Guam,2003-01-01,,
Guam,2002-01-01,,
Guam,2001-01-01,,
Guam,2000-01-01,,
Guam,1999-01-01,,
Guam,1998-01-01,,
Guam,1997-01-01,,
Guam,1996-01-01,,
Guam,1995-01-01,,
Guam,1994-01-01,,
Guam,1993-01-01,,
Guam,1992-01-01,,
Guam,1991-01-01,,
Guam,1990-01-01,,
Guam,1989-01-01,,
Guam,1988-01-01,,
Guam,1987-01-01,,
Guam,1986-01-01,,
Guam,1985-01-01,,
Guam,1984-01-01,,
Guam,1983-01-01,,
Guam,1982-01-01,,
Guam,1981-01-01,,
Guam,1980-01-01,,
Guam,1979-01-01,,
Guam,1978-01-01,,
Guam,1977-01-01,,
Guam,1976-01-01,,
Guam,1975-01-01,,
Guam,1974-01-01,,
Guam,1973-01-01,,
Guam,1972-01-01,,
Guam,1971-01-01,,
Guam,1970-01-01,,
Guam,1969-01-01,,
Guam,1968-01-01,,
Guam,1967-01-01,,
Guam,1966-01-01,,
Guam,1965-01-01,,
Guam,1964-01-01,,
Guam,1963-01-01,,
Guam,1962-01-01,,
Guam,1961-01-01,,
Guam,1960-01-01,,
"Hong Kong SAR, China",2020-01-01,,56153.9714986058
"Hong Kong SAR, China",2019-01-01,85.3154,59586.2040065092
"Hong Kong SAR, China",2018-01-01,85.08628,61062.9476532626
"Hong Kong SAR, China",2017-01-01,85.04858,59849.2481763342
"Hong Kong SAR, China",2016-01-01,84.76059,58096.2992560876
"Hong Kong SAR, China",2015-01-01,84.32249,57215.948033846
"Hong Kong SAR, China",2014-01-01,,56359.2989916423
"Hong Kong SAR, China",2013-01-01,,55230.8594343348
"Hong Kong SAR, China",2012-01-01,,53785.1530062167
"Hong Kong SAR, China",2011-01-01,,53472.9932695113
"Hong Kong SAR, China",2010-01-01,,51360.9669751956
"Hong Kong SAR, China",2009-01-01,,48459.9645781681
"Hong Kong SAR, China",2008-01-01,,49788.8139701131
"Hong Kong SAR, China",2007-01-01,,49043.9481656221
"Hong Kong SAR, China",2006-01-01,,46463.5837078363
"Hong Kong SAR, China",2005-01-01,,43690.3905052586
"Hong Kong SAR, China",2004-01-01,,40862.6723656296
"Hong Kong SAR, China",2003-01-01,,37886.4665283544
"Hong Kong SAR, China",2002-01-01,,36690.398955264
"Hong Kong SAR, China",2001-01-01,,36252.6608856787
"Hong Kong SAR, China",2000-01-01,,36317.1206975424
"Hong Kong SAR, China",1999-01-01,,34030.7705333159
"Hong Kong SAR, China",1998-01-01,,33517.192385152
"Hong Kong SAR, China",1997-01-01,,35910.6565279492
"Hong Kong SAR, China",1996-01-01,,34453.8365759066
"Hong Kong SAR, China",1995-01-01,,34546.4140309109
"Hong Kong SAR, China",1994-01-01,,34420.2465393573
"Hong Kong SAR, China",1993-01-01,,33200.2074000953
"Hong Kong SAR, China",1992-01-01,,31803.2870900616
"Hong Kong SAR, China",1991-01-01,,30189.158562389
"Hong Kong SAR, China",1990-01-01,,28798.4585956938
"Hong Kong SAR, China",1989-01-01,,
"Hong Kong SAR, China",1988-01-01,,
"Hong Kong SAR, China",1987-01-01,,
"Hong Kong SAR, China",1986-01-01,,
"Hong Kong SAR, China",1985-01-01,,
"Hong Kong SAR, China",1984-01-01,,
"Hong Kong SAR, China",1983-01-01,,
"Hong Kong SAR, China",1982-01-01,,
"Hong Kong SAR, China",1981-01-01,,
"Hong Kong SAR, China",1980-01-01,,
"Hong Kong SAR, China",1979-01-01,,
"Hong Kong SAR, China",1978-01-01,,
"Hong Kong SAR, China",1977-01-01,,
"Hong Kong SAR, China",1976-01-01,,
"Hong Kong SAR, China",1975-01-01,,
"Hong Kong SAR, China",1974-01-01,,
"Hong Kong SAR, China",1973-01-01,,
"Hong Kong SAR, China",1972-01-01,,
"Hong Kong SAR, China",1971-01-01,,
"Hong Kong SAR, China",1970-01-01,,
"Hong Kong SAR, China",1969-01-01,,
"Hong Kong SAR, China",1968-01-01,,
"Hong Kong SAR, China",1967-01-01,,
"Hong Kong SAR, China",1966-01-01,,
"Hong Kong SAR, China",1965-01-01,,
"Hong Kong SAR, China",1964-01-01,,
"Hong Kong SAR, China",1963-01-01,,
"Hong Kong SAR, China",1962-01-01,,
"Hong Kong SAR, China",1961-01-01,,
"Hong Kong SAR, China",1960-01-01,,
Croatia,2020-01-01,,26465.1273096002
Croatia,2019-01-01,73.62096,28753.5162699607
Croatia,2018-01-01,72.95462,27799.8433225132
Croatia,2017-01-01,72.60762,26800.118975807
Croatia,2016-01-01,72.15494,25599.8436234435
Croatia,2015-01-01,71.35304,24562.453617545
Croatia,2014-01-01,,23782.5024628678
Croatia,2013-01-01,,23766.9760398631
Croatia,2012-01-01,,23807.3155946951
Croatia,2011-01-01,,24316.2479790563
Croatia,2010-01-01,,24280.6026929712
Croatia,2009-01-01,,24548.7918388197
Croatia,2008-01-01,,26460.8959793295
Croatia,2007-01-01,,25966.0969395053
Croatia,2006-01-01,,24708.2992912917
Croatia,2005-01-01,,23538.7544252511
Croatia,2004-01-01,,22595.5483294729
Croatia,2003-01-01,,21700.2987445833
Croatia,2002-01-01,,20548.4106590796
Croatia,2001-01-01,,19455.7815687732
Croatia,2000-01-01,,18183.5881144119
Croatia,1999-01-01,,17504.1754529296
Croatia,1998-01-01,,17595.5301149582
Croatia,1997-01-01,,17190.921067359
Croatia,1996-01-01,,16108.025999519
Croatia,1995-01-01,,15002.6487512464
Croatia,1994-01-01,,
Croatia,1993-01-01,,
Croatia,1992-01-01,,
Croatia,1991-01-01,,
Croatia,1990-01-01,,
Croatia,1989-01-01,,
Croatia,1988-01-01,,
Croatia,1987-01-01,,
Croatia,1986-01-01,,
Croatia,1985-01-01,,
Croatia,1984-01-01,,
Croatia,1983-01-01,,
Croatia,1982-01-01,,
Croatia,1981-01-01,,
Croatia,1980-01-01,,
Croatia,1979-01-01,,
Croatia,1978-01-01,,
Croatia,1977-01-01,,
Croatia,1976-01-01,,
Croatia,1975-01-01,,
Croatia,1974-01-01,,
Croatia,1973-01-01,,
Croatia,1972-01-01,,
Croatia,1971-01-01,,
Croatia,1970-01-01,,
Croatia,1969-01-01,,
Croatia,1968-01-01,,
Croatia,1967-01-01,,
Croatia,1966-01-01,,
Croatia,1965-01-01,,
Croatia,1964-01-01,,
Croatia,1963-01-01,,
Croatia,1962-01-01,,
Croatia,1961-01-01,,
Croatia,1960-01-01,,
Hungary,2020-01-01,,31007.7684065437
Hungary,2019-01-01,73.41584,32553.5236997988
Hungary,2018-01-01,73.23963,31095.557503677
Hungary,2017-01-01,72.6828,29465.1262413898
Hungary,2016-01-01,71.3825,28170.8213622975
Hungary,2015-01-01,71.06578,27499.3244662857
Hungary,2014-01-01,,26424.7204043413
Hungary,2013-01-01,,25284.3700544339
Hungary,2012-01-01,,24754.2259132575
Hungary,2011-01-01,,24971.4773629145
Hungary,2010-01-01,,24427.6287331225
Hungary,2009-01-01,,24102.0136912384
Hungary,2008-01-01,,25792.7025200493
Hungary,2007-01-01,,25477.9492943916
Hungary,2006-01-01,,25377.0522205332
Hungary,2005-01-01,,24355.7819172586
Hungary,2004-01-01,,23317.8691246987
Hungary,2003-01-01,,22195.8194585598
Hungary,2002-01-01,,21263.8088400796
Hungary,2001-01-01,,20243.5422548712
Hungary,2000-01-01,,19406.5213432499
Hungary,1999-01-01,,18526.3450154209
Hungary,1998-01-01,,17923.5052290465
Hungary,1997-01-01,,17210.6349309628
Hungary,1996-01-01,,16652.5852250299
Hungary,1995-01-01,,16610.3165037528
Hungary,1994-01-01,,16343.7631939198
Hungary,1993-01-01,,15854.1600476276
Hungary,1992-01-01,,15927.852682374
Hungary,1991-01-01,,16424.9091218342
Hungary,1990-01-01,,
Hungary,1989-01-01,,
Hungary,1988-01-01,,
Hungary,1987-01-01,,
Hungary,1986-01-01,,
Hungary,1985-01-01,,
Hungary,1984-01-01,,
Hungary,1983-01-01,,
Hungary,1982-01-01,,
Hungary,1981-01-01,,
Hungary,1980-01-01,,
Hungary,1979-01-01,,
Hungary,1978-01-01,,
Hungary,1977-01-01,,
Hungary,1976-01-01,,
Hungary,1975-01-01,,
Hungary,1974-01-01,,
Hungary,1973-01-01,,
Hungary,1972-01-01,,
Hungary,1971-01-01,,
Hungary,1970-01-01,,
Hungary,1969-01-01,,
Hungary,1968-01-01,,
Hungary,1967-01-01,,
Hungary,1966-01-01,,
Hungary,1965-01-01,,
Hungary,1964-01-01,,
Hungary,1963-01-01,,
Hungary,1962-01-01,,
Hungary,1961-01-01,,
Hungary,1960-01-01,,
Isle of Man,2020-01-01,,
Isle of Man,2019-01-01,,
Isle of Man,2018-01-01,,
Isle of Man,2017-01-01,,
Isle of Man,2016-01-01,,
Isle of Man,2015-01-01,,
Isle of Man,2014-01-01,,
Isle of Man,2013-01-01,,
Isle of Man,2012-01-01,,
Isle of Man,2011-01-01,,
Isle of Man,2010-01-01,,
Isle of Man,2009-01-01,,
Isle of Man,2008-01-01,,
Isle of Man,2007-01-01,,
Isle of Man,2006-01-01,,
Isle of Man,2005-01-01,,
Isle of Man,2004-01-01,,
Isle of Man,2003-01-01,,
Isle of Man,2002-01-01,,
Isle of Man,2001-01-01,,
Isle of Man,2000-01-01,,
Isle of Man,1999-01-01,,
Isle of Man,1998-01-01,,
Isle of Man,1997-01-01,,
Isle of Man,1996-01-01,,
Isle of Man,1995-01-01,,
Isle of Man,1994-01-01,,
Isle of Man,1993-01-01,,
Isle of Man,1992-01-01,,
Isle of Man,1991-01-01,,
Isle of Man,1990-01-01,,
Isle of Man,1989-01-01,,
Isle of Man,1988-01-01,,
Isle of Man,1987-01-01,,
Isle of Man,1986-01-01,,
Isle of Man,1985-01-01,,
Isle of Man,1984-01-01,,
Isle of Man,1983-01-01,,
Isle of Man,1982-01-01,,
Isle of Man,1981-01-01,,
Isle of Man,1980-01-01,,
Isle of Man,1979-01-01,,
Isle of Man,1978-01-01,,
Isle of Man,1977-01-01,,
Isle of Man,1976-01-01,,
Isle of Man,1975-01-01,,
Isle of Man,1974-01-01,,
Isle of Man,1973-01-01,,
Isle of Man,1972-01-01,,
Isle of Man,1971-01-01,,
Isle of Man,1970-01-01,,
Isle of Man,1969-01-01,,
Isle of Man,1968-01-01,,
Isle of Man,1967-01-01,,
Isle of Man,1966-01-01,,
Isle of Man,1965-01-01,,
Isle of Man,1964-01-01,,
Isle of Man,1963-01-01,,
Isle of Man,1962-01-01,,
Isle of Man,1961-01-01,,
Isle of Man,1960-01-01,,
Ireland,2020-01-01,,90687.4760461522
Ireland,2019-01-01,79.57614,86710.0092873285
Ireland,2018-01-01,79.58999,83784.3429840806
Ireland,2017-01-01,80.10187,77803.042830625
Ireland,2016-01-01,80.10484,72200.0034551923
Ireland,2015-01-01,79.79674,71558.2532251246
Ireland,2014-01-01,,57708.6907457219
Ireland,2013-01-01,,53472.6431671166
Ireland,2012-01-01,,53082.3876269861
Ireland,2011-01-01,,53335.7220023245
Ireland,2010-01-01,,53002.4667535009
Ireland,2009-01-01,,52372.8709944763
Ireland,2008-01-01,,55751.0813009864
Ireland,2007-01-01,,59572.1100771933
Ireland,2006-01-01,,58230.073606899
Ireland,2005-01-01,,56983.2607990599
Ireland,2004-01-01,,55078.9356182795
Ireland,2003-01-01,,52530.5567057534
Ireland,2002-01-01,,51833.2944514547
Ireland,2001-01-01,,49779.0741918959
Ireland,2000-01-01,,48030.2199268465
Ireland,1999-01-01,,44492.7136320521
Ireland,1998-01-01,,40713.0679941744
Ireland,1997-01-01,,37827.3435409545
Ireland,1996-01-01,,34417.5430739701
Ireland,1995-01-01,,32308.7616812225
Ireland,1994-01-01,,29621.0185214717
Ireland,1993-01-01,,28119.5014234612
Ireland,1992-01-01,,27519.4156331342
Ireland,1991-01-01,,26811.430985155
Ireland,1990-01-01,,26455.5251006062
Ireland,1989-01-01,,
Ireland,1988-01-01,,
Ireland,1987-01-01,,
Ireland,1986-01-01,,
Ireland,1985-01-01,,
Ireland,1984-01-01,,
Ireland,1983-01-01,,
Ireland,1982-01-01,,
Ireland,1981-01-01,,
Ireland,1980-01-01,,
Ireland,1979-01-01,,
Ireland,1978-01-01,,
Ireland,1977-01-01,,
Ireland,1976-01-01,,
Ireland,1975-01-01,,
Ireland,1974-01-01,,
Ireland,1973-01-01,,
Ireland,1972-01-01,,
Ireland,1971-01-01,,
Ireland,1970-01-01,,
Ireland,1969-01-01,,
Ireland,1968-01-01,,
Ireland,1967-01-01,,
Ireland,1966-01-01,,
Ireland,1965-01-01,,
Ireland,1964-01-01,,
Ireland,1963-01-01,,
Ireland,1962-01-01,,
Ireland,1961-01-01,,
Ireland,1960-01-01,,
Iceland,2020-01-01,,51872.4985061033
Iceland,2019-01-01,78.96154,56382.9333093672
Iceland,2018-01-01,79.011,56266.4980769089
Iceland,2017-01-01,78.99464,55098.249078725
Iceland,2016-01-01,79.00524,54134.9660071412
Iceland,2015-01-01,78.97419,51636.6312815668
Iceland,2014-01-01,,49960.8710565555
Iceland,2013-01-01,,49681.5566804472
Iceland,2012-01-01,,47969.9061078311
Iceland,2011-01-01,,47718.2854729558
Iceland,2010-01-01,,46996.8151809556
Iceland,2009-01-01,,48297.3903498368
Iceland,2008-01-01,,52484.8194536754
Iceland,2007-01-01,,52314.066289183
Iceland,2006-01-01,,49471.773730301
Iceland,2005-01-01,,47637.5615038215
Iceland,2004-01-01,,45604.5870641593
Iceland,2003-01-01,,42676.9061960504
Iceland,2002-01-01,,42071.9966314626
Iceland,2001-01-01,,42213.0208379229
Iceland,2000-01-01,,41127.2610595318
Iceland,1999-01-01,,39714.4623331586
Iceland,1998-01-01,,38638.5831146673
Iceland,1997-01-01,,36376.2632318679
Iceland,1996-01-01,,34674.2474227249
Iceland,1995-01-01,,33339.3167205401
Iceland,1994-01-01,,
Iceland,1993-01-01,,
Iceland,1992-01-01,,
Iceland,1991-01-01,,
Iceland,1990-01-01,,
Iceland,1989-01-01,,
Iceland,1988-01-01,,
Iceland,1987-01-01,,
Iceland,1986-01-01,,
Iceland,1985-01-01,,
Iceland,1984-01-01,,
Iceland,1983-01-01,,
Iceland,1982-01-01,,
Iceland,1981-01-01,,
Iceland,1980-01-01,,
Iceland,1979-01-01,,
Iceland,1978-01-01,,
Iceland,1977-01-01,,
Iceland,1976-01-01,,
Iceland,1975-01-01,,
Iceland,1974-01-01,,
Iceland,1973-01-01,,
Iceland,1972-01-01,,
Iceland,1971-01-01,,
Iceland,1970-01-01,,
Iceland,1969-01-01,,
Iceland,1968-01-01,,
Iceland,1967-01-01,,
Iceland,1966-01-01,,
Iceland,1965-01-01,,
Iceland,1964-01-01,,
Iceland,1963-01-01,,
Iceland,1962-01-01,,
Iceland,1961-01-01,,
Iceland,1960-01-01,,
Israel,2020-01-01,,38404.9500467681
Israel,2019-01-01,76.67572,40073.7372542575
Israel,2018-01-01,74.98013,39483.7856185392
Israel,2017-01-01,74.34011,38898.4435928405
Israel,2016-01-01,74.20098,38298.1998077408
Israel,2015-01-01,72.99577,37616.9448715758
Israel,2014-01-01,,37537.0630032909
Israel,2013-01-01,,36820.8682524901
Israel,2012-01-01,,36002.3850880471
Israel,2011-01-01,,35802.8781978981
Israel,2010-01-01,,34858.0210561175
Israel,2009-01-01,,33624.3225172611
Israel,2008-01-01,,34121.9661956604
Israel,2007-01-01,,33722.0341289212
Israel,2006-01-01,,32462.1945324712
Israel,2005-01-01,,31290.8682542015
Israel,2004-01-01,,30672.7999485988
Israel,2003-01-01,,29961.0437295332
Israel,2002-01-01,,30167.8816438129
Israel,2001-01-01,,30766.5728898525
Israel,2000-01-01,,31469.0952956816
Israel,1999-01-01,,30044.39557531
